Used by,Component id,Version id,Component name,Component version name,Channel versions,License ids,License names,License families,Match type,Producer match type,Usage,In use,Operational risk,Component policy status,Overridden By,Created At,Origin name,Origin id,Review status,Reviewed by,Reviewed at,Project path,Source/Type,Snippet Review status
,6e9303e1-e6bd-4d09-8cb3-85ea848c076a,7f45eefc-efc3-4f0a-9d61-63ef2893d1af,Mahara,16.04.3,16.04.3_RELEASE,f80fb9a9-5329-47c2-864d-00ed5cf744bf,GNU General Public License v3.0 or later,RECIPROCAL,Exact,,DYNAMICALLY_LINKED,true,MEDIUM,Not In Violation,,12/13/19,long_tail,git.mahara.org/mahara/mahara#16.04.3_RELEASE,NOT_REVIEWED,,,couchbase-lite-ios 2.7.0,KB_COMPONENT,
,92017f08-257e-46c1-867e-955a9eff2af2,77ede1bd-409e-40c8-a9b8-866041acca05,Microsoft.CodeAnalysis.CSharp.Scripting,2.6.1,2.6.1,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Direct Dependency,,DYNAMICALLY_LINKED,true,LOW,Not In Violation,,12/13/19,nuget,Microsoft.CodeAnalysis.CSharp.Scripting/2.6.1,NOT_REVIEWED,,,couchbase-lite-ios 2.7.0,KB_COMPONENT,
,8b1b438b-c524-4064-a794-d0e80e7da97c,7a43761c-a014-48a5-a9b8-c608f7bc3d1e,SQLiteCpp,2.3.0,,ad705c59-6893-4980-bdbf-0837f1823cc4,MIT License,PERMISSIVE,Files Modified,,DYNAMICALLY_LINKED,true,OK,Not In Violation,,12/11/19,,,NOT_REVIEWED,,,couchbase-lite-ios 2.7.0,KB_COMPONENT,
,d04cafa7-be38-4ebd-99ce-bf11fe5ca017,3c08ec9e-baed-4315-b388-67d0bbee8729,Couchbase.Lite.Enterprise,2.6.0,2.6.0,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Direct Dependency,,DYNAMICALLY_LINKED,true,OK,Not In Violation,,12/13/19,nuget,Couchbase.Lite.Enterprise/2.6.0,NOT_REVIEWED,,,couchbase-lite-ios 2.7.0,KB_COMPONENT,
,d43a1a8c-1f1b-460e-80b6-4f41330daa24,f91705cf-cd15-4f64-8690-e871e9a28419,System.ServiceProcess.ServiceController,4.5.0-preview1-25914-04,4.5.0-preview1-25914-04,ad705c59-6893-4980-bdbf-0837f1823cc4,MIT License,PERMISSIVE,Direct Dependency,,DYNAMICALLY_LINKED,true,MEDIUM,Not In Violation,,12/13/19,nuget,System.ServiceProcess.ServiceController/4.5.0-preview1-25914-04,NOT_REVIEWED,,,couchbase-lite-ios 2.7.0,KB_COMPONENT,
,c4f90e71-f795-4929-b69a-cd2566ee0a17,6b7c7a84-e82e-423a-af74-f8118ea2f807,couchbase-lite-ios,2.6.0,2.6.0,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,"Files Added/Deleted,Exact,Files Modified",,DYNAMICALLY_LINKED,true,LOW,Not In Violation,,12/11/19,github,couchbase/couchbase-lite-ios:2.6.0,NOT_REVIEWED,,,couchbase-lite-ios 2.7.0,KB_COMPONENT,
,8b1b438b-c524-4064-a794-d0e80e7da97c,259d9038-f8cd-45b7-8e54-f9e408191f58,SQLiteCpp,2.0.0,2.0.0,ad705c59-6893-4980-bdbf-0837f1823cc4,MIT License,PERMISSIVE,Files Modified,,DYNAMICALLY_LINKED,true,MEDIUM,Not In Violation,,12/11/19,github,SRombauts/SQLiteCpp:2.0.0,NOT_REVIEWED,,,couchbase-lite-ios 2.7.0,KB_COMPONENT,
,7a777763-ac31-4919-8f49-52e373f3af41,9b4700b5-bfae-4d8c-8dec-2e731340cb57,jQuery,Unknown,unknown,ad705c59-6893-4980-bdbf-0837f1823cc4,MIT License,PERMISSIVE,Exact,,DYNAMICALLY_LINKED,true,HIGH,Not In Violation,,12/13/19,unknown,,NOT_REVIEWED,,,couchbase-lite-ios 2.7.0,KB_COMPONENT,
,7d811ba6-47a8-4039-847c-98ca7837fdbb,5cedb4b4-498f-4f85-b8dd-60e1c81aa9ff,JSONModel,20180919-snapshot-78f8da09,78f8da09899348e203cd9ac7b729c92b4a24c458,ad705c59-6893-4980-bdbf-0837f1823cc4,MIT License,PERMISSIVE,Exact,,DYNAMICALLY_LINKED,true,HIGH,Not In Violation,,12/13/19,github,icanzilb/JSONModel:78f8da09899348e203cd9ac7b729c92b4a24c458,NOT_REVIEWED,,,couchbase-lite-ios 2.7.0,KB_COMPONENT,
,cfce2dd5-6da5-4f64-984e-4a89c32910eb,3d49c503-2bfb-4dc4-b3b9-04bde775e556,Jint,3.0.0-beta-1138,3.0.0-beta-1138,cc875133-df38-4806-9921-473e0ef01a87,"BSD 2-clause ""Simplified"" License",PERMISSIVE,Direct Dependency,,DYNAMICALLY_LINKED,true,LOW,Not In Violation,,12/13/19,nuget,Jint/3.0.0-beta-1138,NOT_REVIEWED,,,couchbase-lite-ios 2.7.0,KB_COMPONENT,
,c6fe482b-2ce0-4df8-9c6f-3986df1a055b,9243d125-2cf7-41bd-bbbb-679fa7c60dc2,xUnit.net [Visual Studio/TFS Build Runner],2.3.0-beta2-build1317,2.3.0-beta2-build1317,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Direct Dependency,,DYNAMICALLY_LINKED,true,MEDIUM,Not In Violation,,12/13/19,nuget,xunit.runner.visualstudio/2.3.0-beta2-build1317,NOT_REVIEWED,,,couchbase-lite-ios 2.7.0,KB_COMPONENT,
,0344c87a-49dd-436c-b554-9a498dce1cc1,9ae327b7-8fe1-4c4b-9ba4-b3a583205084,jQuery UI,1.10.4,1.10.4,ad705c59-6893-4980-bdbf-0837f1823cc4,MIT License,PERMISSIVE,Exact,,DYNAMICALLY_LINKED,true,HIGH,Not In Violation,,12/13/19,unknown,,NOT_REVIEWED,,,couchbase-lite-ios 2.7.0,KB_COMPONENT,
,759c25da-970b-4168-8749-2f147acf1107,6fa31a0b-0604-44bf-a022-5b93021e37df,jQuery File Upload,9.5.7,9.5.7,ad705c59-6893-4980-bdbf-0837f1823cc4,MIT License,PERMISSIVE,Exact,,DYNAMICALLY_LINKED,true,HIGH,Not In Violation,,12/13/19,github,blueimp/jQuery-File-Upload:9.5.7,NOT_REVIEWED,,,couchbase-lite-ios 2.7.0,KB_COMPONENT,
